0,3.05989699
5,2.41790377
10,1.8235689699999997
15,1.29937281
20,0.8587411199999999
25,0.5077494999999996
30,0.24849915000000022
35,0.08035223999999985
40,0.0
45,0.0015941499999998499
50,0.07647831000000016
55,0.21334072000000015
60,0.39749041000000007
65,0.6127752399999999
70,0.8398794500000002
75,1.0577663300000002
80,1.2434939799999998
85,1.3711298099999998
90,1.4152806400000002
95,1.3570467499999999
100,1.2189406899999997
105,1.02728506
110,0.8086152700000002
115,0.5855134500000001
120,0.3774216300000002
125,0.20100278000000005
130,0.07131262999999999
135,0.0006979999999998654
140,1.5780000000020777e-05
145,0.07823721000000017
150,0.24255770999999982
155,0.49823892999999986
160,0.8484883900000004
165,1.2934549199999998
170,1.8288839300000004
175,2.44088256
180,3.1084833
185,2.44088256
190,1.8288839300000004
195,1.2934549199999998
200,0.8484883900000004
205,0.49823892999999986
210,0.24255770999999982
215,0.07823721000000017
220,1.5780000000020777e-05
225,0.0006979999999998654
230,0.07131262999999999
235,0.20100278000000005
240,0.3774216300000002
245,0.5855134500000001
250,0.8086152700000002
255,1.02728506
260,1.2189406899999997
265,1.3570467499999999
270,1.4152806400000002
275,1.3711298099999998
280,1.2434939799999998
285,1.0577663300000002
290,0.8398794500000002
295,0.6127752399999999
300,0.39749041000000007
305,0.21334072000000015
310,0.07647831000000016
315,0.0015941499999998499
320,0.0
325,0.08035223999999985
330,0.24849915000000022
335,0.5077494999999996
340,0.8587411199999999
345,1.29937281
350,1.8235689699999997
355,2.41790377
360,3.05989699
