0,0.22508596000000036
5,0.18739297000000033
10,0.10823155000000018
15,0.036329049999999974
20,0.0
25,0.01294783000000077
30,0.08068221999999992
35,0.20369802000000004
40,0.37904170000000015
45,0.6011391700000006
50,0.8622675200000005
55,1.15281901
60,1.4614405900000005
65,1.7749615900000002
70,2.07812734
75,2.3531212100000003
80,2.578721400000001
85,2.730459230000001
90,2.784294280000001
95,2.7279507800000005
100,2.5706399399999995
105,2.33622435
110,2.05107019
115,1.73820831
120,1.4169871
125,1.10365848
130,0.8119328800000005
135,0.5533199900000003
140,0.3373046200000003
145,0.1712121600000005
150,0.059876920000000666
155,0.005033210000000565
160,0.004250920000000491
165,0.0491293000000006
170,0.12233769000000017
175,0.19404032000000004
180,0.22508596000000036
185,0.19404032000000004
190,0.12233769000000017
195,0.0491293000000006
200,0.004250920000000491
205,0.005033210000000565
210,0.059876920000000666
215,0.1712121600000005
220,0.3373046200000003
225,0.5533199900000003
230,0.8119328800000005
235,1.10365848
240,1.4169871
245,1.73820831
250,2.05107019
255,2.33622435
260,2.5706399399999995
265,2.7279507800000005
270,2.784294280000001
275,2.730459230000001
280,2.578721400000001
285,2.3531212100000003
290,2.07812734
295,1.7749615900000002
300,1.4614405900000005
305,1.15281901
310,0.8622675200000005
315,0.6011391700000006
320,0.37904170000000015
325,0.20369802000000004
330,0.08068221999999992
335,0.01294783000000077
340,0.0
345,0.036329049999999974
350,0.10823155000000018
355,0.18739297000000033
360,0.22508596000000036
