0,3.6032251710128014
5,3.4458456630106444
10,3.0518321339852763
15,2.5256649989939377
20,1.9375626269520854
25,1.3421183880072431
30,0.8116841849838738
35,0.4022339099832118
40,0.132969368971045
45,0.0005647590199760089
50,0.01405622395024352
55,0.18542920499554383
60,0.47879013000394477
65,0.844628460007707
70,1.2608558429627226
75,1.688692160995438
80,2.105296049963771
85,2.425828157982045
90,2.4349898039731817
95,2.4265811700086792
100,2.272652966962139
105,1.9253889329970888
110,1.5360817289955082
115,1.1399346659897946
120,0.7550827830269031
125,0.41541161994994125
130,0.14627258103733312
135,0.0
140,0.016691766043464895
145,0.18461344199046947
150,0.50276101197196
155,0.9731425080114025
160,1.5711595379996868
165,2.228476262945263
170,2.8596885720138188
175,3.3765058080073618
180,3.603162419963022
185,3.3764430569575823
190,2.8596885720138188
195,2.2284135119668234
200,1.5712222889781264
205,0.9732052590611817
210,0.5028237629503997
215,0.1845506910120298
220,0.016754516950564947
225,0.0
230,0.1461470790091141
235,0.41547437099972057
240,0.7550827830269031
245,1.1399974169682343
250,1.5361444799739479
255,1.9253889329970888
260,2.27252746500526
265,2.4265184189589
270,2.434927052994742
275,2.425828157982045
280,2.105296049963771
285,1.6887549119738776
290,1.2608558429627226
295,0.8445657089579276
300,0.4788528809823845
305,0.18542920499554383
310,0.01405622395024352
315,0.0005647590199760089
320,0.13284386701416565
325,0.4021084079549928
330,0.8117469359623135
335,1.3421183880072431
340,1.9374998759736457
345,2.5256649989939377
350,3.0517066319570576
355,3.4459711649675238
360,3.6030996689845822
