0,0.0005647589843061951
5,0.002384538001113583
10,0.01229919598321544
15,0.04248242699261766
20,0.11452057499622185
25,0.24786645001625401
30,0.45381523198852675
35,0.731864913014183
40,1.0751128830036407
45,1.4706951869893783
50,1.8896836139944946
55,2.2924195320192426
60,2.675577137993546
65,3.0476905679814648
70,3.4037397419956745
75,3.752258795993226
80,4.074798935999296
85,4.3289404859997065
90,4.428902829004149
95,4.343937975018913
100,4.109876745003475
105,3.8006398169923528
110,3.4413275909935157
115,3.0720379559984674
120,2.6863703099948317
125,2.2825676250155804
130,1.8589356240007862
135,1.4246359530129251
140,1.0239080670116432
145,0.6848016629903271
150,0.41666664001811227
155,0.222891552000836
160,0.10115461198716388
165,0.03739959599118265
170,0.011106927000493556
175,0.0022590359728945943
180,0.0
185,0.0021962849944549136
190,0.010981424972274566
195,0.03733684501274297
200,0.10109186100872421
205,0.2228288009867265
210,0.41666664001811227
215,0.6848016629903271
220,1.0239080670116432
225,1.4246987039913648
230,1.8589983749792258
235,2.282504874001471
240,2.6863703099948317
245,3.0720379559984674
250,3.4413275909935157
255,3.800577066013913
260,4.109939496017584
265,4.343937975018913
270,4.428965580018258
275,4.329003237013817
280,4.074924437991845
285,3.752384297985775
290,3.4037397419956745
295,3.047627817003025
300,2.6755143870151064
305,2.2923567810051333
310,1.8895581120019453
315,1.4706324360109386
320,1.0751128830036407
325,0.7318021620000735
330,0.4537524810100871
335,0.2479292009946937
340,0.11445782401778216
345,0.04248242699261766
350,0.012361946997324935
355,0.002384538001113583
360,0.0005020080058665144
