0,1.516
5,1.4
10,1.046
15,0.707
20,0.394
25,0.185
30,0.046
35,0.0
40,0.031
45,0.136
50,0.35
55,0.57
60,0.819
65,1.094
70,1.39
75,1.669
80,1.877
85,2.009
90,2.08
95,2.04
100,1.981
105,1.761
110,1.498
115,1.14
120,0.803
125,0.498
130,0.226
135,0.095
140,0.018
145,0.002
150,0.091
155,0.266
160,0.508
165,0.813
170,1.124
175,1.444
180,1.512
185,1.444
190,1.124
195,0.813
200,0.509
205,0.266
210,0.091
215,0.001
220,0.019
225,0.095
230,0.225
235,0.498
240,0.803
245,1.141
250,1.498
255,1.761
260,1.981
265,2.036
270,2.08
275,2.01
280,1.877
285,1.669
290,1.39
295,1.094
300,0.819
305,0.57
310,0.349
315,0.136
320,0.039
325,0.0
330,0.048
335,0.185
340,0.394
345,0.707
350,1.046
355,1.401
360,1.516
