0,0.0
5,0.02
10,0.04
15,0.077
20,0.283
25,0.408
30,0.589
35,0.788
40,1.08
45,1.396
50,1.764
55,2.18
60,2.596
65,2.974
70,3.342
75,3.615
80,3.865
85,4.022
90,4.028
95,4.008
100,3.857
105,3.615
110,3.31
115,2.943
120,2.53
125,2.134
130,1.757
135,1.36
140,1.045
145,0.772
150,0.58
155,0.398
160,0.28
165,0.075
170,0.04
175,0.019
180,0.0
185,0.019
190,0.04
195,0.075
200,0.28
205,0.398
210,0.58
215,0.772
220,1.045
225,1.36
230,1.757
235,2.134
240,2.53
245,2.943
250,3.309
255,3.616
260,3.857
265,4.009
270,4.028
275,4.022
280,3.865
285,3.615
290,3.342
295,2.974
300,2.596
305,2.18
310,1.764
315,1.396
320,1.08
325,0.788
330,0.588
335,0.408
340,0.283
345,0.077
350,0.04
355,0.021
360,0.0
