0,0.0
5,0.013
10,0.111
15,0.261
20,0.469
25,0.771
30,1.119
35,1.539
40,1.986
45,2.487
50,3.229
55,3.824
60,4.42
65,5.057
70,5.647
75,6.067
80,6.278
85,6.505
90,6.554
95,6.449
100,6.252
105,5.909
110,5.465
115,4.955
120,4.33
125,3.62
130,2.968
135,2.396
140,1.856
145,1.425
150,1.021
155,0.718
160,0.446
165,0.236
170,0.104
175,0.011
180,0.004
185,0.011
190,0.104
195,0.236
200,0.447
205,0.718
210,1.021
215,1.425
220,1.856
225,2.396
230,2.968
235,3.62
240,4.33
245,4.955
250,5.466
255,5.909
260,6.253
265,6.446
270,6.554
275,6.505
280,6.279
285,6.067
290,5.646
295,5.057
300,4.42
305,3.824
310,3.229
315,2.487
320,1.986
325,1.539
330,1.119
335,0.771
340,0.469
345,0.261
350,0.111
355,0.013
360,0.0
