0,0.216
5,0.19
10,0.144
15,0.064
20,0.011
25,0.006
30,0.02
35,0.126
40,0.234
45,0.456
50,0.76
55,1.084
60,1.429
65,1.724
70,2.086
75,2.462
80,2.769
85,2.897
90,2.888
95,2.88
100,2.753
105,2.477
110,2.107
115,1.766
120,1.441
125,1.111
130,0.783
135,0.471
140,0.246
145,0.125
150,0.021
155,0.0
160,0.007
165,0.075
170,0.14
175,0.177
180,0.205
185,0.176
190,0.141
195,0.076
200,0.006
205,0.001
210,0.021
215,0.125
220,0.243
225,0.471
230,0.783
235,1.111
240,1.441
245,1.766
250,2.106
255,2.478
260,2.753
265,2.88
270,2.888
275,2.897
280,2.769
285,2.462
290,2.085
295,1.724
300,1.428
305,1.085
310,0.762
315,0.456
320,0.237
325,0.125
330,0.019
335,0.007
340,0.011
345,0.078
350,0.143
355,0.192
360,0.216
