0,9.394
5,7.445
10,6.104
15,4.972
20,3.882
25,2.884
30,2.07
35,1.411
40,0.891
45,0.508
50,0.223
55,0.051
60,0.02
65,0.0
70,0.048
75,0.125
80,0.144
85,0.255
90,0.226
95,0.236
100,0.151
105,0.106
110,0.002
115,0.034
120,0.002
125,0.163
130,0.384
135,0.657
140,1.11
145,1.717
150,2.414
155,3.226
160,4.156
165,5.209
170,6.318
175,7.553
180,8.75
185,7.553
190,6.322
195,5.208
200,4.156
205,3.226
210,2.413
215,1.716
220,1.11
225,0.658
230,0.383
235,0.165
240,0.001
245,0.033
250,0.001
255,0.105
260,0.151
265,0.234
270,0.225
275,0.255
280,0.145
285,0.125
290,0.048
295,0.0
300,0.02
305,0.055
310,0.211
315,0.508
320,0.89
325,1.412
330,2.07
335,2.885
340,3.868
345,4.972
350,6.102
355,7.444
360,9.394
