0,2.217
5,1.928
10,1.594
15,1.226
20,0.805
25,0.465
30,0.319
35,0.081
40,0.086
45,0.087
50,0.22
55,0.448
60,0.728
65,1.06
70,1.327
75,1.719
80,1.953
85,2.012
90,1.999
95,2.0
100,1.856
105,1.602
110,1.284
115,0.997
120,0.73
125,0.436
130,0.241
135,0.086
140,0.1
145,0.162
150,0.316
155,0.61
160,0.948
165,1.38
170,1.773
175,2.138
180,2.216
185,2.134
190,1.803
195,1.379
200,0.949
205,0.586
210,0.316
215,0.163
220,0.1
225,0.087
230,0.233
235,0.399
240,0.73
245,0.997
250,1.332
255,1.602
260,1.856
265,2.0
270,1.998
275,2.013
280,1.953
285,1.719
290,1.332
295,1.06
300,0.747
305,0.447
310,0.22
315,0.087
320,0.0
325,0.081
330,0.197
335,0.591
340,0.92
345,1.226
350,1.594
355,1.952
360,2.217
