0,0.001
5,0.002
10,0.012
15,0.059
20,0.237
25,0.379
30,0.602
35,0.901
40,1.281
45,1.716
50,2.209
55,2.782
60,3.204
65,3.576
70,3.854
75,4.039
80,4.019
85,3.974
90,3.854
95,3.635
100,3.333
105,2.982
110,2.65
115,2.305
120,1.987
125,1.714
130,1.476
135,1.281
140,1.125
145,0.995
150,0.906
155,0.878
160,0.858
165,0.862
170,0.855
175,0.864
180,0.844
185,0.849
190,0.854
195,0.864
200,0.861
205,0.878
210,0.913
215,0.995
220,1.122
225,1.278
230,1.474
235,1.714
240,1.984
245,2.3
250,2.65
255,2.977
260,3.333
265,3.656
270,3.856
275,3.975
280,4.019
285,4.038
290,3.856
295,3.576
300,3.204
305,2.781
310,2.209
315,1.717
320,1.285
325,0.902
330,0.607
335,0.378
340,0.242
345,0.059
350,0.0
355,0.007
360,0.001
