0,0.022
5,0.0
10,0.029
15,0.081
20,0.148
25,0.232
30,0.425
35,0.638
40,0.912
45,1.212
50,1.527
55,1.86
60,2.216
65,2.538
70,2.866
75,3.113
80,3.32
85,3.429
90,3.493
95,3.429
100,3.313
105,3.091
110,2.813
115,2.548
120,2.195
125,1.836
130,1.489
135,1.192
140,0.898
145,0.617
150,0.46
155,0.219
160,0.142
165,0.077
170,0.023
175,0.0
180,0.011
185,0.0
190,0.031
195,0.078
200,0.142
205,0.22
210,0.443
215,0.609
220,0.898
225,1.183
230,1.498
235,1.836
240,2.195
245,2.548
250,2.813
255,3.085
260,3.315
265,3.428
270,3.493
275,3.429
280,3.32
285,3.114
290,2.866
295,2.539
300,2.216
305,1.86
310,1.527
315,1.212
320,0.914
325,0.638
330,0.423
335,0.233
340,0.148
345,0.081
350,0.029
355,0.0
360,0.022
