0,4.597
5,3.695
10,2.833
15,2.07
20,1.409
25,0.851
30,0.452
35,0.181
40,0.041
45,0.01
50,0.092
55,0.238
60,0.489
65,0.801
70,1.097
75,1.325
80,1.532
85,1.748
90,1.842
95,1.784
100,1.535
105,1.309
110,1.043
115,0.707
120,0.364
125,0.142
130,0.027
135,0.0
140,0.101
145,0.355
150,0.79
155,1.332
160,1.978
165,2.709
170,3.523
175,4.393
180,5.298
185,4.393
190,3.523
195,2.709
200,1.978
205,1.333
210,0.788
215,0.355
220,0.101
225,0.0
230,0.027
235,0.142
240,0.368
245,0.684
250,1.043
255,1.309
260,1.535
265,1.783
270,1.844
275,1.748
280,1.532
285,1.326
290,1.096
295,0.801
300,0.49
305,0.237
310,0.092
315,0.009
320,0.042
325,0.181
330,0.452
335,0.85
340,1.409
345,2.069
350,2.833
355,3.679
360,4.597
