0,0.0
5,0.027233933988312628
10,0.11094376797671657
15,0.2558358269889993
20,0.4668674399627071
25,0.7474271609463562
30,1.0939381829561114
35,1.4907127559602407
40,1.9229416439818658
45,2.3878010519924464
50,2.867469695979905
55,3.3373491839778113
60,3.7867090949633186
65,4.203814991973188
70,4.5923064329696945
75,4.964419862957613
80,5.30490678896831
85,5.586407774985252
90,5.692331462974644
95,5.533822436932534
100,5.2497486599434895
105,4.915223078953412
110,4.550200511954724
115,4.163842604938563
120,3.7487447399521603
125,3.302083121966974
130,2.838415982974785
135,2.367532478965146
140,1.908697166953624
145,1.479354824938979
150,1.0851530429782916
155,0.7412775629904184
160,0.46253762095223694
165,0.25307478293889857
170,0.10962599700144551
175,0.02692017895343497
180,0.0
185,0.02679467699655561
190,0.10956324595166621
195,0.2531375339886779
200,0.4626003719306766
205,0.7411520609621993
210,1.0852157939567315
215,1.4792920739605393
220,1.9087599179320636
225,2.367532478965146
230,2.838415982974785
235,3.302083121966974
240,3.7486819889737206
245,4.163779853960124
250,4.550200511954724
255,4.915160327974973
260,5.2497486599434895
265,5.533822436932534
270,5.692268711996204
275,5.586470525963692
280,5.304969539946749
285,4.964482613936053
290,4.5923064329696945
295,4.203814991973188
300,3.7867718459417583
305,3.337411934956251
310,2.867469695979905
315,2.3878010519924464
320,1.9230671459387452
325,1.4908382579884596
330,1.0940009339345511
335,0.7474271609463562
340,0.46699294199092606
345,0.2558358269889993
350,0.11088101699827689
355,0.02717118293853332
360,0.0
