0,2.2076411
5,2.095286599999998
10,1.8280214000000008
15,1.501149599999998
20,1.1692532
25,0.8616302000000005
30,0.594430599999999
35,0.3759586999999982
40,0.2093379999999989
45,0.09388729999999867
50,0.026070799999999394
55,4.410000000021341e-05
60,0.008134099999999478
65,0.041223999999999705
70,0.08923340000000124
75,0.14152770000000103
80,0.18785600000000002
85,0.21922340000000062
90,0.2295096000000001
95,0.2167740000000009
100,0.18375460000000032
105,0.13706459999999865
110,0.08560689999999838
115,0.0392261999999981
120,0.007646699999998674
125,0.0
130,0.024479899999999333
135,0.0881508999999987
140,0.19673879999999855
145,0.35433319999999924
150,0.5628612000000004
155,0.8212218
160,1.1237537999999994
165,1.4573490999999983
170,1.7952472999999998
175,2.082086099999998
180,2.2076411
185,2.082086099999998
190,1.7952472999999998
195,1.4573490999999983
200,1.1237537999999994
205,0.8212218
210,0.5628612000000004
215,0.35433319999999924
220,0.19673879999999855
225,0.0881508999999987
230,0.024479899999999333
235,0.0
240,0.007646699999998674
245,0.0392261999999981
250,0.08560689999999838
255,0.13706459999999865
260,0.18375460000000032
265,0.2167740000000009
270,0.2295096000000001
275,0.21922340000000062
280,0.18785600000000002
285,0.14152770000000103
290,0.08923340000000124
295,0.041223999999999705
300,0.008134099999999478
305,4.410000000021341e-05
310,0.026070799999999394
315,0.09388729999999867
320,0.2093379999999989
325,0.3759586999999982
330,0.594430599999999
335,0.8616302000000005
340,1.1692532
345,1.501149599999998
350,1.8280214000000008
355,2.095286599999998
360,2.2076411
